Feature	way/137574782	service		Polygon	[[[-123.3672237,48.4379338],[-123.3672214,48.4378885],[-123.3672096,48.4376542],[-123.3672055,48.4375731],[-123.3667568,48.4375818],[-123.3667793,48.4376217],[-123.3669408,48.4379074],[-123.366957,48.4379361],[-123.3669864,48.4379357],[-123.3669971,48.4379386],[-123.3670258,48.4379549],[-123.3670505,48.4379643],[-123.3670728,48.4379687],[-123.3671038,48.4379679],[-123.3671295,48.4379592],[-123.3671536,48.437945],[-123.3671876,48.4379347],[-123.3672237,48.4379338]]]
Feature	way/137574783	service		Polygon	[[[-123.3330311,48.4464815],[-123.333101,48.4464817],[-123.3331175,48.4462724],[-123.3331357,48.4460408],[-123.3331381,48.4460107],[-123.3330584,48.4459962],[-123.3330017,48.4459784],[-123.3329525,48.4459565],[-123.3328978,48.4459763],[-123.3326458,48.4460676],[-123.3326011,48.4460838],[-123.3326545,48.4461504],[-123.3326539,48.4461651],[-123.332649,48.4462828],[-123.3326483,48.4462987],[-123.3326457,48.4463566],[-123.3326404,48.4464749],[-123.3330311,48.4464815]]]
Feature	way/137574821	service		Polygon	[[[-123.332705,48.4452329],[-123.3326948,48.4454904],[-123.3329022,48.445494],[-123.33315,48.4454983],[-123.3331521,48.4454442],[-123.3331602,48.4452408],[-123.3330834,48.4452395],[-123.332705,48.4452329]]]
Feature	way/137574823	service		Polygon	[[[-123.369469,48.4392353],[-123.3694426,48.4392252],[-123.3691494,48.4391142],[-123.3691,48.4390955],[-123.3689808,48.4392446],[-123.3690336,48.4392641],[-123.369354,48.4393827],[-123.3694077,48.4393138],[-123.369469,48.4392353]]]
Feature	way/137623849	service		Polygon	[[[-123.372098,48.4481341],[-123.3721223,48.4481312],[-123.3722814,48.4481133],[-123.3723133,48.4481096],[-123.3724386,48.4480944],[-123.3724432,48.4481133],[-123.3725085,48.4481143],[-123.3724849,48.4480759],[-123.3723908,48.447923],[-123.372374,48.4478957],[-123.3723287,48.4478977],[-123.372298,48.4478947],[-123.3722765,48.447887],[-123.3722527,48.4478723],[-123.3722296,48.4478662],[-123.3722043,48.4478631],[-123.3718655,48.4479031],[-123.3718286,48.4479074],[-123.3718308,48.4479155],[-123.371887,48.4481225],[-123.371897,48.4481225],[-123.3719116,48.4481276],[-123.3719208,48.4481372],[-123.3719269,48.448153],[-123.3719517,48.4481503],[-123.372098,48.4481341]]]
Feature	way/137625242	service		Polygon	[[[-123.3744298,48.452326],[-123.3745542,48.4525371],[-123.3746129,48.4526396],[-123.3746563,48.4526285],[-123.3748947,48.4525675],[-123.3749932,48.4525423],[-123.3748367,48.4522578],[-123.3748043,48.4521989],[-123.3746019,48.4522537],[-123.3744721,48.4523119],[-123.3744298,48.452326]]]
Feature	way/137625244	service		Polygon	[[[-123.4246811,48.4504984],[-123.4246294,48.4505628],[-123.4244125,48.4504861],[-123.4242823,48.4506335],[-123.4243399,48.450664],[-123.4245427,48.4507713],[-123.4246471,48.4508266],[-123.4247221,48.4508016],[-123.424804,48.4507097],[-123.4249201,48.4505795],[-123.4246811,48.4504984]]]
Feature	way/137625249	service		Polygon	[[[-123.4017591,48.4423305],[-123.4017745,48.4422855],[-123.40185,48.4420649],[-123.4018752,48.4419912],[-123.4018458,48.4419759],[-123.401819,48.4419289],[-123.401729,48.4418891],[-123.4013897,48.4417394],[-123.4013239,48.4417843],[-123.4012503,48.4418346],[-123.4011193,48.4420742],[-123.4010672,48.4421691],[-123.4017591,48.4423305]]]
Feature	way/137625255	service		Polygon	[[[-123.4167958,48.4302275],[-123.416795,48.4301476],[-123.4167938,48.4300178],[-123.416758,48.4300169],[-123.4167456,48.4300156],[-123.4167378,48.4300087],[-123.4167326,48.4299996],[-123.4167365,48.4299888],[-123.4166663,48.4299938],[-123.4163623,48.430015],[-123.4162797,48.4300208],[-123.4162778,48.4301834],[-123.4163329,48.4301835],[-123.4166383,48.4301882],[-123.4166369,48.4302266],[-123.4167958,48.4302275]]]
Feature	way/137625257	service		Polygon	[[[-123.4017213,48.44154],[-123.4018661,48.4415843],[-123.4019626,48.4416214],[-123.4020402,48.4416513],[-123.4021158,48.4415694],[-123.4021349,48.4415183],[-123.4021554,48.4414636],[-123.4020897,48.4414578],[-123.4019921,48.441449],[-123.4019657,48.441441],[-123.4018189,48.4413994],[-123.4017991,48.4413934],[-123.4017081,48.4413659],[-123.4016716,48.4413548],[-123.4016336,48.4413968],[-123.401573,48.4414636],[-123.4016103,48.4414828],[-123.4017213,48.44154]]]
Feature	way/137625330	service		Polygon	[[[-123.384854,48.449877],[-123.3849742,48.4497716],[-123.3849313,48.4497502],[-123.3847468,48.4496582],[-123.3847038,48.4496367],[-123.3845865,48.4497435],[-123.3847107,48.4498061],[-123.384854,48.449877]]]
Feature	way/138350661	footway		Polygon	[[[-123.4132578,48.4304817],[-123.4132479,48.430456],[-123.4132275,48.4304333],[-123.4131983,48.4304153],[-123.4131626,48.4304035],[-123.4131233,48.4303988],[-123.4130847,48.4304015],[-123.4130487,48.4304111],[-123.413018,48.4304269],[-123.4129951,48.4304476],[-123.4129815,48.4304718],[-123.4129757,48.4305714],[-123.413015,48.4305725],[-123.413219,48.4305778],[-123.4132527,48.4305786],[-123.4132578,48.4304817]]]
Feature	way/157613924	footway	Parade Square	Polygon	[[[-123.3995168,48.4257966],[-123.3995468,48.425696],[-123.3997367,48.4250592],[-123.3997427,48.4250391],[-123.3986906,48.4248977],[-123.3985672,48.4253037],[-123.398458,48.4256628],[-123.3995168,48.4257966]]]
Feature	way/169019376	footway		Polygon	[[[-123.3866577,48.4149174],[-123.3866437,48.4148816],[-123.3866071,48.4148502],[-123.3865805,48.4148401],[-123.3862344,48.4149399],[-123.386237,48.4150248],[-123.3862563,48.4150491],[-123.3863316,48.4151025],[-123.3864141,48.415076],[-123.3865,48.4150331],[-123.3865752,48.4149854],[-123.3866577,48.4149174]]]
Feature	way/169048445	footway		Polygon	[[[-123.393742,48.4135085],[-123.3937269,48.4135339],[-123.3938588,48.4135685],[-123.3939119,48.4134794],[-123.3937799,48.4134448],[-123.393742,48.4135085]]]
Feature	way/384127898	footway	Ship Point Plaza	Polygon	[[[-123.3692926,48.4232197],[-123.3693537,48.4232824],[-123.369532,48.4232391],[-123.369498,48.4231773],[-123.3695136,48.4231735],[-123.3694606,48.4230773],[-123.3694303,48.4230846],[-123.3693899,48.4230711],[-123.3693469,48.4230616],[-123.3693039,48.4230552],[-123.3692621,48.4230548],[-123.3692215,48.4230616],[-123.3691827,48.4230743],[-123.3691564,48.4230909],[-123.3691009,48.423102],[-123.3692185,48.4231642],[-123.3692926,48.4232197]]]
Feature	way/416601086	footway		Polygon	[[[-123.352133,48.4460016],[-123.3521524,48.4460065],[-123.3522377,48.4459809],[-123.352224,48.4459608],[-123.3521761,48.4458905],[-123.3521366,48.4459024],[-123.3520775,48.4459201],[-123.352133,48.4460016]]]
Feature	way/668554129	footway		Polygon	[[[-123.3696884,48.4085745],[-123.3695955,48.4085406],[-123.369512,48.4085184],[-123.3693909,48.408517],[-123.369417,48.4086034],[-123.3694283,48.4086514],[-123.3695262,48.4086305],[-123.3695854,48.4086263],[-123.3696601,48.4086297],[-123.3696884,48.4085745]]]
Feature	way/4282693	residential	Yale Street	LineString	[[-123.3179726,48.4259789],[-123.3180032,48.4265219]]
Feature	way/4282702	service	Theatre Lane	LineString	[[-123.3168283,48.4269704],[-123.3180659,48.4269825]]
Feature	way/4282731	residential	Musgrave Street	LineString	[[-123.310977,48.4343629],[-123.3107209,48.4345329],[-123.3103274,48.4350561],[-123.3102734,48.4351194],[-123.3102145,48.4351935],[-123.3099164,48.4355936],[-123.3096431,48.4359604],[-123.3086947,48.4372334],[-123.3086403,48.4373057],[-123.3083721,48.4376132],[-123.308298,48.4377039]]
Feature	way/4282750	secondary	Hillside Avenue	LineString	[[-123.3669286,48.4383386],[-123.3667106,48.4383408],[-123.3665043,48.4383581]]
Feature	way/4288281	secondary	Government Street	LineString	[[-123.3683287,48.4229302],[-123.3681872,48.4235312],[-123.3680297,48.4241996],[-123.3678674,48.4248888]]
Feature	way/4288282	secondary	Fort Street	LineString	[[-123.3698027,48.4250874],[-123.3691589,48.4250213],[-123.3688822,48.4249929],[-123.3686813,48.4249723],[-123.3678674,48.4248888]]
Feature	way/4288288	unclassified	Broad Street	LineString	[[-123.3658198,48.4281546],[-123.3660106,48.4273481],[-123.3661419,48.4268455],[-123.3662236,48.4264397]]
Feature	way/4288291	primary	Douglas Street	LineString	[[-123.3669286,48.4383386],[-123.3673634,48.4390964]]
Feature	way/4288293	primary	Blanshard Street	LineString	[[-123.3643676,48.4200417],[-123.364051,48.4203678],[-123.3639704,48.4204453],[-123.3638723,48.4205256]]
Feature	way/4289836	residential	Wilmot Place	LineString	[[-123.3168157,48.4265134],[-123.3168123,48.4265966],[-123.3168076,48.4267025],[-123.3168283,48.4269704]]
Feature	way/4289837	residential	Elgin Road	LineString	[[-123.3192724,48.4265006],[-123.3192759,48.4265845],[-123.3192632,48.4272166],[-123.3192815,48.4280853],[-123.3192621,48.4284097],[-123.3192561,48.4285098],[-123.3192333,48.4288909],[-123.3191942,48.4293798],[-123.3190324,48.4294032],[-123.3188132,48.4294348],[-123.3186409,48.4294591]]
Feature	way/4289838	residential	Mitchell Street	LineString	[[-123.3207323,48.4264827],[-123.3207383,48.4263861],[-123.320631,48.425157],[-123.3206158,48.4241539]]
Feature	way/4289842	residential	Amphion Street	LineString	[[-123.3234189,48.4264446],[-123.3233948,48.4250263],[-123.3233608,48.4247066]]
Feature	way/4289843	residential	Redfern Street	LineString	[[-123.3245464,48.4241923],[-123.3246476,48.426109],[-123.3246657,48.4264524]]
Feature	way/4289844	residential	Davie Street	LineString	[[-123.3258327,48.4264536],[-123.3258177,48.4261053],[-123.3257351,48.4241939]]
Feature	way/4289845	residential	Chamberlain Street	LineString	[[-123.3270094,48.4264556],[-123.3268957,48.4241954]]
Feature	way/4289853	residential	Bowker Avenue	LineString	[[-123.3047742,48.4313813],[-123.3050663,48.43147],[-123.3051279,48.4314887],[-123.3057515,48.431678],[-123.3068593,48.4320143]]
Feature	way/4289854	residential	Cavendish Avenue	LineString	[[-123.310977,48.4343629],[-123.3062466,48.4328855],[-123.3046267,48.4323891]]
Feature	way/4289856	residential	Tod Road	LineString	[[-123.3086947,48.4372334],[-123.3103816,48.4368999],[-123.3107242,48.4368304],[-123.3120876,48.4365461],[-123.3127532,48.4364398],[-123.3129308,48.4364222]]
